Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/16/22,AQS,60371602,1,11.6,ppb,10,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/17/22,AQS,60371602,1,19.9,ppb,18,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/18/22,AQS,60371602,1,12.1,ppb,11,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/19/22,AQS,60371602,1,9.9,ppb,8,Pico Rivera #2,22,92,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/20/22,AQS,60371602,1,7.7,ppb,7,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/21/22,AQS,60371602,1,17.3,ppb,16,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/22/22,AQS,60371602,1,22,ppb,21,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/23/22,AQS,60371602,1,16.4,ppb,15,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/24/22,AQS,60371602,1,15,ppb,14,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/25/22,AQS,60371602,1,26.7,ppb,25,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/26/22,AQS,60371602,1,14.3,ppb,13,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/27/22,AQS,60371602,1,13.3,ppb,12,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/28/22,AQS,60371602,1,7.9,ppb,7,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/29/22,AQS,60371602,1,9.4,ppb,8,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/30/22,AQS,60371602,1,14.4,ppb,13,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
5/31/22,AQS,60371602,1,36.5,ppb,34,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/1/22,AQS,60371602,1,31.6,ppb,29,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/2/22,AQS,60371602,1,27.3,ppb,25,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/3/22,AQS,60371602,1,14.8,ppb,13,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/4/22,AQS,60371602,1,12.3,ppb,11,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/5/22,AQS,60371602,1,9.7,ppb,8,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/6/22,AQS,60371602,1,20.2,ppb,19,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/7/22,AQS,60371602,1,14.3,ppb,13,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/8/22,AQS,60371602,1,15.1,ppb,14,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/9/22,AQS,60371602,1,16.1,ppb,15,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/10/22,AQS,60371602,1,32.6,ppb,30,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/11/22,AQS,60371602,1,22.7,ppb,21,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/12/22,AQS,60371602,1,9.9,ppb,8,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/13/22,AQS,60371602,1,9.7,ppb,8,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/14/22,AQS,60371602,1,13.3,ppb,12,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/15/22,AQS,60371602,1,14.1,ppb,13,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/16/22,AQS,60371602,1,14.7,ppb,13,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/17/22,AQS,60371602,1,9.1,ppb,8,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/18/22,AQS,60371602,1,23.9,ppb,22,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/19/22,AQS,60371602,1,23.6,ppb,22,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/20/22,AQS,60371602,1,30.3,ppb,28,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/21/22,AQS,60371602,1,34.5,ppb,32,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/22/22,AQS,60371602,1,28.6,ppb,26,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/23/22,AQS,60371602,1,28.8,ppb,26,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/24/22,AQS,60371602,1,33,ppb,31,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/25/22,AQS,60371602,1,26.1,ppb,25,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/26/22,AQS,60371602,1,25.4,ppb,24,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/27/22,AQS,60371602,1,29.6,ppb,27,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/28/22,AQS,60371602,1,29.6,ppb,27,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/29/22,AQS,60371602,1,16.2,ppb,15,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
6/30/22,AQS,60371602,1,19.1,ppb,18,Pico Rivera #2,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.01029,-118.0685
1/1/22,AQS,60371701,2,27.4,ppb,25,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/2/22,AQS,60371701,2,31.8,ppb,29,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/3/22,AQS,60371701,2,37,ppb,35,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/4/22,AQS,60371701,2,41,ppb,39,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/5/22,AQS,60371701,2,43.1,ppb,41,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/6/22,AQS,60371701,2,56,ppb,53,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/7/22,AQS,60371701,2,46.2,ppb,43,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/8/22,AQS,60371701,2,25.9,ppb,24,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/9/22,AQS,60371701,2,33.3,ppb,31,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/10/22,AQS,60371701,2,36.2,ppb,34,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/11/22,AQS,60371701,2,43,ppb,41,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/12/22,AQS,60371701,2,41.5,ppb,39,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/13/22,AQS,60371701,2,46.4,ppb,43,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/14/22,AQS,60371701,2,50.9,ppb,47,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/15/22,AQS,60371701,2,37.9,ppb,35,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/16/22,AQS,60371701,2,30.4,ppb,28,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/17/22,AQS,60371701,2,31.4,ppb,29,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/18/22,AQS,60371701,2,20.4,ppb,19,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/19/22,AQS,60371701,2,35.8,ppb,33,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/20/22,AQS,60371701,2,42.6,ppb,40,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/21/22,AQS,60371701,2,34,ppb,32,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/22/22,AQS,60371701,2,33.5,ppb,31,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/23/22,AQS,60371701,2,33.7,ppb,31,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/24/22,AQS,60371701,2,37.1,ppb,35,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/25/22,AQS,60371701,2,42.6,ppb,40,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/26/22,AQS,60371701,2,39.4,ppb,37,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/27/22,AQS,60371701,2,43.9,ppb,41,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/28/22,AQS,60371701,2,38.2,ppb,36,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/29/22,AQS,60371701,2,40.4,ppb,38,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/30/22,AQS,60371701,2,35.3,ppb,33,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
1/31/22,AQS,60371701,2,38.9,ppb,36,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/1/22,AQS,60371701,2,33.4,ppb,31,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/2/22,AQS,60371701,2,38.7,ppb,36,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/3/22,AQS,60371701,2,40.8,ppb,38,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/4/22,AQS,60371701,2,40.9,ppb,38,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/5/22,AQS,60371701,2,35.7,ppb,33,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/6/22,AQS,60371701,2,39.5,ppb,37,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/7/22,AQS,60371701,2,43.7,ppb,41,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/8/22,AQS,60371701,2,47,ppb,44,Pomona,21,88,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/9/22,AQS,60371701,2,44.9,ppb,42,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/10/22,AQS,60371701,2,40.8,ppb,38,Pomona,20,83,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/11/22,AQS,60371701,2,48.2,ppb,45,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/12/22,AQS,60371701,2,39.8,ppb,37,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/13/22,AQS,60371701,2,36.3,ppb,34,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/14/22,AQS,60371701,2,42.7,ppb,40,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/15/22,AQS,60371701,2,16,ppb,15,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/16/22,AQS,60371701,2,30.6,ppb,28,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/18/22,AQS,60371701,2,42.1,ppb,40,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/19/22,AQS,60371701,2,36.3,ppb,34,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/20/22,AQS,60371701,2,35.5,ppb,33,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/21/22,AQS,60371701,2,13.2,ppb,12,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/22/22,AQS,60371701,2,14.9,ppb,13,Pomona,18,75,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/24/22,AQS,60371701,2,37.1,ppb,35,Pomona,20,83,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/25/22,AQS,60371701,2,41.7,ppb,39,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/26/22,AQS,60371701,2,38.8,ppb,36,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/27/22,AQS,60371701,2,38.1,ppb,36,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
2/28/22,AQS,60371701,2,51.1,ppb,48,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/1/22,AQS,60371701,2,48.6,ppb,45,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/2/22,AQS,60371701,2,58.4,ppb,55,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/3/22,AQS,60371701,2,47,ppb,44,Pomona,21,88,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/4/22,AQS,60371701,2,23.3,ppb,22,Pomona,20,83,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/5/22,AQS,60371701,2,25.6,ppb,24,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/6/22,AQS,60371701,2,29.9,ppb,27,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/7/22,AQS,60371701,2,38.5,ppb,36,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/8/22,AQS,60371701,2,41.9,ppb,39,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/9/22,AQS,60371701,2,39.4,ppb,37,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/10/22,AQS,60371701,2,35.6,ppb,33,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/11/22,AQS,60371701,2,43.2,ppb,41,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/12/22,AQS,60371701,2,37.2,ppb,35,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/13/22,AQS,60371701,2,35.2,ppb,33,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/14/22,AQS,60371701,2,38.5,ppb,36,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/15/22,AQS,60371701,2,48.9,ppb,45,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/16/22,AQS,60371701,2,36,ppb,34,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/17/22,AQS,60371701,2,40.4,ppb,38,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/18/22,AQS,60371701,2,36.6,ppb,34,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/19/22,AQS,60371701,2,37.8,ppb,35,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/20/22,AQS,60371701,2,20.3,ppb,19,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/21/22,AQS,60371701,2,34.9,ppb,32,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/22/22,AQS,60371701,2,37.8,ppb,35,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/23/22,AQS,60371701,2,37.6,ppb,35,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/24/22,AQS,60371701,2,47.8,ppb,44,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/25/22,AQS,60371701,2,45.9,ppb,42,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/26/22,AQS,60371701,2,36.9,ppb,34,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/27/22,AQS,60371701,2,7.4,ppb,7,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/28/22,AQS,60371701,2,11.6,ppb,10,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
3/29/22,AQS,60371701,2,22.6,ppb,21,Pomona,24,100,42602,Nitrogen dioxide (NO2),31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06703,-117.7514
