Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/24/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
2/25/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
2/26/22,AQS,60371103,1,0.8,ppm,9,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
2/27/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
2/28/22,AQS,60371103,1,0.8,ppm,9,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/1/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/2/22,AQS,60371103,1,0.8,ppm,9,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/3/22,AQS,60371103,1,1,ppm,11,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/4/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/5/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/6/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/7/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/8/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/9/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/10/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/11/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/12/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/13/22,AQS,60371103,1,0.8,ppm,9,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/14/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/15/22,AQS,60371103,1,0.9,ppm,10,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/16/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/17/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/18/22,AQS,60371103,1,0.8,ppm,9,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/19/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/20/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/21/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/22/22,AQS,60371103,1,0.9,ppm,10,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/23/22,AQS,60371103,1,0.8,ppm,9,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/24/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/25/22,AQS,60371103,1,0.9,ppm,10,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/26/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/27/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/28/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/29/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/30/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
3/31/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/1/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/2/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/3/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/4/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/5/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/6/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/7/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/8/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,17,71,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/9/22,AQS,60371103,1,0.8,ppm,9,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/10/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/11/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/12/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,18,75,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/13/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/14/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/15/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/16/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/17/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/18/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/19/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/20/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/21/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/22/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/23/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/24/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/25/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/26/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/27/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,17,71,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/28/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/29/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
4/30/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/1/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/2/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/3/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/4/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/5/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/6/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/7/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/8/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/9/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/10/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/11/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/12/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/13/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/14/22,AQS,60371103,1,0.8,ppm,9,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/15/22,AQS,60371103,1,0.8,ppm,9,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/16/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/17/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/18/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/19/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/20/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,15,63,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/21/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/22/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/23/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/24/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/25/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/26/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/27/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/28/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/29/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/30/22,AQS,60371103,1,0.2,ppm,2,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
5/31/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/1/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/2/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/3/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/4/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/5/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/6/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/7/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/8/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/9/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/10/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/11/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/12/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/13/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/14/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/15/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/16/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/17/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/18/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/19/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/20/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/21/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/22/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/23/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/24/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/25/22,AQS,60371103,1,0.5,ppm,6,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/26/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/27/22,AQS,60371103,1,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/28/22,AQS,60371103,1,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/29/22,AQS,60371103,1,0.4,ppm,5,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
6/30/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
7/1/22,AQS,60371103,1,0.3,ppm,3,Los Angeles-North Main Street,2,8,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
1/1/22,AQS,60371103,9,0.5,ppm,6,Los Angeles-North Main Street,19,79,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
1/2/22,AQS,60371103,9,0.6,ppm,7,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
1/3/22,AQS,60371103,9,0.7,ppm,8,Los Angeles-North Main Street,24,100,42101,Carbon monoxide,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.06659,-118.22688
